-2.105483,-1.120651
-2.116690,-1.127298
-2.127963,-1.135352
-2.139316,-1.143195
-2.150748,-1.151403
-2.162262,-1.159887
-2.173861,-1.168584
-2.185547,-1.176049
-2.197307,-1.184767
-2.209155,-1.192947
-2.221084,-1.202141
-2.233106,-1.211152
-2.245217,-1.220035
-2.257417,-1.230956
-2.269727,-1.240290
-2.282130,-1.250284
-2.294633,-1.260115
-2.307234,-1.270375
-2.319938,-1.278185
-2.332720,-1.287408
-2.345594,-1.295445
-2.358548,-1.304895
-2.371597,-1.316080
-2.384758,-1.325242
-2.398010,-1.333519
-2.411345,-1.343886
-2.424784,-1.354850
-2.438333,-1.365335
-2.451986,-1.375797
-2.465744,-1.386258
-2.479607,-1.396779
-2.493575,-1.408020
-2.507655,-1.419273
-2.521848,-1.428396
-2.536132,-1.438842
-2.550520,-1.449313
-2.565013,-1.460225
-2.579615,-1.470752
-2.594323,-1.482946
-2.609152,-1.493551
-2.624088,-1.504230
-2.639130,-1.515505
-2.654285,-1.527444
-2.669560,-1.541451
-2.684974,-1.551701
-2.700491,-1.562582
-2.716117,-1.575818
-2.731875,-1.587852
-2.747754,-1.600465
-2.763758,-1.615805
-2.779916,-1.629066
-2.796207,-1.643739
-2.812644,-1.656085
-2.829205,-1.668955
-2.845895,-1.683346
-2.862728,-1.697156
-2.879700,-1.712013
-2.896820,-1.726110
-2.914081,-1.740040
-2.931481,-1.754676
-2.949028,-1.769154
-2.966720,-1.783031
-2.984550,-1.796765
-3.002518,-1.811168
-3.020629,-1.826705
-3.038897,-1.843174
-3.057328,-1.858175
-3.075910,-1.873488
-3.094645,-1.890113
-3.113546,-1.907126
-3.132617,-1.923378
-3.151851,-1.939163
-3.171243,-1.955819
-3.190801,-1.974993
-3.210551,-1.992360
-3.230474,-2.011595
-3.250590,-2.029768
-3.270888,-2.047791
-3.291366,-2.067134
-3.312037,-2.085919
-3.332897,-2.105451
-3.353951,-2.125839
-3.375210,-2.146604
-3.396676,-2.166988
-3.418345,-2.187122
-3.440217,-2.207481
-3.462291,-2.229328
-3.484585,-2.251495
-3.507100,-2.273133
-3.529831,-2.295670
-3.552788,-2.319787
-3.575986,-2.342241
-3.599408,-2.365136
-3.623060,-2.389584
-3.646955,-2.414120
-3.671097,-2.439768
-3.695494,-2.468206
-3.720176,-2.494196
-3.745118,-2.519553
-3.770314,-2.547838
-3.795792,-2.575776
-3.821550,-2.602962
-3.847579,-2.632217
-3.873902,-2.661418
-3.900516,-2.690697
-3.927423,-2.723947
-3.954662,-2.756380
-3.982226,-2.789669
-4.010123,-2.823968
-4.038363,-2.857098
-4.066934,-2.892250
-4.095856,-2.928464
-4.125141,-2.962144
-4.154762,-2.998216
-4.184744,-3.035652
-4.215101,-3.073530
-4.245836,-3.112615
-4.276962,-3.152945
-4.308492,-3.193705
-4.340429,-3.237254
-4.372801,-3.279559
-4.405597,-3.324918
-4.438846,-3.371814
-4.472564,-3.418342
-4.506748,-3.464438
-4.541392,-3.510101
-4.576493,-3.555330
-4.612047,-3.600123
-4.648048,-3.644480
-4.684493,-3.688400
-4.721376,-3.731881
-4.758695,-3.774924
-4.796444,-3.817526
-4.834620,-3.859688
-4.873217,-3.901408
-4.912230,-3.942686
-4.951657,-3.983521
-4.991492,-4.023912
-5.031732,-4.063859
-5.072370,-4.103362
-5.113404,-4.142418
-5.154828,-4.181028
-5.196639,-4.219192
-5.238831,-4.256908
-5.281400,-4.294178
-5.324341,-4.330998
-5.367651,-4.367371
-5.411325,-4.403295
-5.455358,-4.438769
-5.499746,-4.473794
-5.544484,-4.508369
-5.589567,-4.542495
-5.634992,-4.576170
-5.680754,-4.609395
-5.726848,-4.642169
-5.773269,-4.674492
-5.820014,-4.706365
-5.867078,-4.737786
-5.914456,-4.768757
-5.962143,-4.799277
-6.010136,-4.829347
-6.058430,-4.858965
-6.107019,-4.888133
-6.155901,-4.916850
-6.205070,-4.945116
-6.254521,-4.972932
-6.304250,-5.000299
-6.354253,-5.027215
-6.404525,-5.053682
-6.455062,-5.079699
-6.505859,-5.105267
-6.556911,-5.130386
-6.608215,-5.155057
-6.659766,-5.179281
-6.711558,-5.203056
-6.763589,-5.226385
-6.815853,-5.249267
-6.868345,-5.271703
-6.921062,-5.293694
-6.974000,-5.315239
-7.027152,-5.336340
-7.080515,-5.356997
-7.134085,-5.377211
-7.187857,-5.396983
-7.241827,-5.416312
-7.295990,-5.435201
-7.350342,-5.453649
-7.404878,-5.471657
-7.459595,-5.489226
-7.514487,-5.506358
-7.569551,-5.523053
-7.624781,-5.539311
-7.680174,-5.555134
-7.735726,-5.570522
-7.791431,-5.585477
-7.847286,-5.599999
-7.903286,-5.614089
-7.959426,-5.627749
-8.015704,-5.640980
-8.072114,-5.653781
-8.128652,-5.666156
-8.185313,-5.678104
-8.242094,-5.689627
-8.298990,-5.700726
-8.355997,-5.711401
-8.413111,-5.721656
-8.470327,-5.731490
-8.527642,-5.740904
-8.585052,-5.749901
-8.642550,-5.758482
-8.700135,-5.766646
-8.757802,-5.774397
-8.815546,-5.781735
-8.873363,-5.788661
-8.931251,-5.795178
-8.989202,-5.801287
-9.047215,-5.806988
-9.105286,-5.812284
-9.163408,-5.817175
-9.221581,-5.821664
-9.279798,-5.825751
-9.338055,-5.829439
-9.396349,-5.832729
-9.454677,-5.835622
-9.513033,-5.838120
-9.571414,-5.840226
-9.629816,-5.841939
-9.688235,-5.843262
-9.746668,-5.844197
-9.805110,-5.844746
-9.863558,-5.844909
-9.922007,-5.844688
-9.980453,-5.844087
-10.038895,-5.843105
-10.097325,-5.841746
-10.155743,-5.840010
-10.214143,-5.837900
-10.272522,-5.835417
-10.330876,-5.832563
-10.389202,-5.829340
-10.447495,-5.825750
-10.505753,-5.821795
-10.563971,-5.817476
-10.622146,-5.812796
-10.680274,-5.807756
-10.738352,-5.802359
-10.796375,-5.796607
-10.854342,-5.790500
-10.912247,-5.784042
-10.970087,-5.777235
-11.027860,-5.770079
-11.085561,-5.762578
-11.143187,-5.754734
-11.200734,-5.746548
-11.258200,-5.738022
-11.315580,-5.729159
-11.372872,-5.719961
-11.430072,-5.710430
-11.487176,-5.700567
-11.544182,-5.690376
-11.601086,-5.679858
-11.657885,-5.669015
-11.714575,-5.657850
